CellId, SiteId, PCI, EARFCN, PlanFlag
LD31H11B,LDF31H11-F37900,193,37900,0
LD31H11C,LDF31H11-F37900,192,37900,0
LF31H11A,LDF31H11-F38400,130,38400,0
LF31H11B,LDF31H11-F38400,129,38400,0
LF31H11C,LDF31H11-F38400,131,38400,0
LD31H12A,LDF31H12-F37900,450,37900,1
LD31H12B,LDF31H12-F37900,451,37900,1
LD31H12C,LDF31H12-F37900,452,37900,1
LF31H12A,LDF31H12-F38400,191,38400,1
LF31H12B,LDF31H12-F38400,189,38400,1
LF31H12C,LDF31H12-F38400,190,38400,1
LD31H13A,LD31H13-F37900,250,37900,0
LD31H13B,LD31H13-F37900,251,37900,0
LD31H13C,LD31H13-F37900,249,37900,0
LF31H13A,LF31H13-F38355,420,38355,0
LF31H13B,LF31H13-F38400,421,38400,0
LF31H13C,LF31H13-F38400,422,38400,0
LD31H14A,LDF31H14-F37900,260,37900,0
LD31H14B,LDF31H14-F38098,259,38098,0
LD31H14C,LDF31H14-F38098,257,38098,0
LF31H14A,LDF31H14-F38400,407,38400,0
LF31H14B,LDF31H14-F38400,406,38400,0
LF31H14C,LDF31H14-F38400,405,38400,0
LD31H15A,LDF31H15-F37900,306,37900,0
LD31H15B,LDF31H15-F37900,307,37900,0
LD31H15C,LDF31H15-F37900,308,37900,0
LF31H15A,LDF31H15-F38400,451,38400,0
LF31H15B,LDF31H15-F38400,450,38400,0
LF31H15C,LDF31H15-F38400,452,38400,0
LF31H16A,LF31H16-F38400,149,38400,0
LF31H16B,LF31H16-F38400,148,38400,0
LF31H16C,LF31H16-F38400,147,38400,0
LF31H17A,LF31H17-F38400,189,38400,0
LF31H17B,LF31H17-F38400,190,38400,0
LF31H17C,LF31H17-F38400,191,38400,0
LD31H18A,LD31H18-F37900,489,37900,0
LD31H18B,LD31H18-F37900,490,37900,0
LD31H18C,LD31H18-F37900,491,37900,0
LF31H18A,LF31H18-F38400,225,38400,0
LF31H18B,LF31H18-F38400,227,38400,0
LF31H18C,LF31H18-F38400,226,38400,0
LF31H19A,LF31H19-F38400,60,38400,0
LF31H19B,LF31H19-F38400,61,38400,0
LF31H19C,LF31H19-F38400,62,38400,0
LD31H20A,LD31H20-F37900,237,37900,0
LD31H20B,LD31H20-F37900,238,37900,0
LD31H20C,LD31H20-F37900,239,37900,0
LD31H20D,LD31H20-F38098,342,38098,0
LD31H20E,LD31H20-F38098,343,38098,0
LD31H20F,LD31H20-F38098,344,38098,0
LF31H20A,LF31H20-F38400,108,38400,0
LF31H20B,LF31H20-F38400,109,38400,0
LF31H20C,LF31H20-F38400,110,38400,0
LF31H21A,LF31H21-F38400,36,38400,0
LF31H21B,LF31H21-F38400,38,38400,0
LD31H22A,LDF31H22-F37900,165,37900,0
LD31H22B,LDF31H22-F38098,167,38098,0
LD31H22C,LDF31H22-F38098,166,38098,0
LF31H22A,LDF31H22-F38400,102,38400,0
LF31H22B,LDF31H22-F38400,104,38400,0
LF31H22C,LDF31H22-F38400,103,38400,0
LD31H23A,LD31H23-F37900,245,37900,0
LD31H23B,LD31H23-F37900,243,37900,0
LD31H23C,LD31H23-F37900,244,37900,0
LD31H24A,LDF31H24-F37900,474,37900,0
LD31H24B,LDF31H24-F37900,475,37900,0
LD31H24C,LDF31H24-F37900,476,37900,0
LF31H24A,LDF31H24-F38400,449,38400,0
LF31H24B,LDF31H24-F38400,448,38400,0
LF31H24C,LDF31H24-F38400,447,38400,0
LD31H25A,LDF31H25-F37900,66,37900,1
LD31H25B,LDF31H25-F38098,68,38098,1
LD31H25C,LDF31H25-F37900,67,37900,1
LF31H25A,LDF31H25-F38400,144,38400,1
LF31H25B,LDF31H25-F38400,145,38400,1
LF31H25C,LDF31H25-F38400,146,38400,1
LD31H26A,LD31H26-F37900,357,37900,0
LD31H26B,LD31H26-F37900,358,37900,0
LD31H26C,LD31H26-F37900,359,37900,0
LF31H26A,LF31H26-F38400,63,38400,0
LF31H26B,LF31H26-F38400,64,38400,0
LF31H26C,LF31H26-F38400,65,38400,0
LD31H27A,LD31H27-F37900,275,37900,0
LD31H27B,LD31H27-F37900,274,37900,0
LD31H27C,LD31H27-F37900,273,37900,0
LF31H27A,LF31H27-F38400,66,38400,0
LF31H27B,LF31H27-F38400,67,38400,0
LF31H27C,LF31H27-F38400,68,38400,0
LF31H28A,LF31H28-F38400,44,38400,0
LF31H28B,LF31H28-F38400,42,38400,0
LF31H28C,LF31H28-F38400,43,38400,0
LF31H29A,LF31H29-F38400,312,38400,0
LF31H29B,LF31H29-F38400,313,38400,0
LF31H29C,LF31H29-F38400,314,38400,0
LF31H30A,LF31H30-F38400,282,38400,0
LF31H30B,LF31H30-F38400,284,38400,0
LF31H30C,LF31H30-F38400,283,38400,0
LF31H31A,LF31H31-F38400,366,38400,0
LF31H31B,LF31H31-F38400,368,38400,0
LF31H31C,LF31H31-F38400,367,38400,0
LF31H32A,LF31H32-F38400,166,38400,0
LF31H32B,LF31H32-F38400,165,38400,0
LF31H32C,LF31H32-F38400,167,38400,0
LF31H33A,LF31H33-F38400,486,38400,0
LF31H33B,LF31H33-F38400,487,38400,0
LF31H33C,LF31H33-F38400,488,38400,0
LF31H34A,LF31H34-F38400,473,38400,0
LF31H34B,LF31H34-F38400,471,38400,0
LF31H34C,LF31H34-F38400,472,38400,0
LF31H35A,LF31H35-F38400,293,38400,0
LF31H35B,LF31H35-F38400,292,38400,0
LF31H35C,LF31H35-F38400,291,38400,0
LF31H36A,LF31H36-F38400,32,38400,0
LF31H36B,LF31H36-F38400,30,38400,0
LF31H36C,LF31H36-F38400,31,38400,0
LF31H37A,LF31H37-F38400,21,38400,0
LF31H37B,LF31H37-F38400,22,38400,0
LF31H37C,LF31H37-F38400,23,38400,0
LF31H38A,LF31H38-F38400,314,38400,0
LF31H38B,LF31H38-F38400,312,38400,0
LF31H38C,LF31H38-F38400,313,38400,0
LD31H39A,LDF31H39-F37900,453,37900,0
LD31H39B,LDF31H39-F37900,454,37900,0
LD31H39C,LDF31H39-F37900,455,37900,0
LF31H39A,LDF31H39-F38400,341,38400,0
LF31H39B,LDF31H39-F38400,339,38400,0
LF31H39C,LDF31H39-F38400,340,38400,0
LD31H40A,LDF31H40-F37900,152,37900,1
LD31H40B,LDF31H40-F37900,151,37900,1
LD31H40C,LDF31H40-F37900,150,37900,1
LD31H40D,LDF31H40-F38098,366,38098,1
LD31H40E,LDF31H40-F38098,367,38098,1
LD31H40F,LDF31H40-F38098,368,38098,1
LF31H40A,LF31H40-F38400,287,38400,1
LF31H40B,LF31H40-F38400,286,38400,1
LF31H40C,LF31H40-F38400,285,38400,1
LD31H41A,LDF31H41-F37900,436,37900,0
LD31H41B,LDF31H41-F37900,435,37900,0
LD31H41C,LDF31H41-F37900,437,37900,0
LD31H41D,LDF31H41-F38098,369,38098,0
LD31H41E,LDF31H41-F38098,370,38098,0
LD31H41F,LDF31H41-F38098,371,38098,0
LF31H41A,LF31H41-F38400,127,38400,0
LF31H41B,LF31H41-F38400,126,38400,0
LF31H41C,LF31H41-F38400,128,38400,0
LD31H42A,LDF31H42-F37900,89,37900,0
LD31H42B,LDF31H42-F37900,88,37900,0
LD31H42C,LDF31H42-F38098,87,38098,0
LF31H42A,LDF31H42-F38400,27,38400,0
LF31H42B,LDF31H42-F38400,28,38400,0
LF31H42C,LDF31H42-F38400,29,38400,0
LD31H43A,LDF31H43-F37900,143,37900,0
LD31H43B,LDF31H43-F37900,141,37900,0
LD31H43C,LDF31H43-F38098,142,38098,0
LF31H43A,LDF31H43-F38400,368,38400,0
LF31H43B,LDF31H43-F38400,366,38400,0
LF31H43C,LDF31H43-F38400,367,38400,0
LD31H44A,LD31H44-F37900,411,37900,0
LD31H44B,LD31H44-F37900,412,37900,0
LD31H44C,LD31H44-F37900,413,37900,0
LF31H44A,LDF31H44-F38400,65,38400,0
LF31H44B,LDF31H44-F38400,63,38400,0
LF31H44C,LDF31H44-F38400,64,38400,0
LD31H45A,LDF31H45-F37900,280,37900,1
LD31H45B,LDF31H45-F37900,281,37900,1
LD31H45C,LDF31H45-F37900,279,37900,1
LD31H45D,LDF31H45-F38098,78,38098,1
LD31H45E,LDF31H45-F38098,80,38098,1
LD31H45F,LDF31H45-F38098,79,38098,1
LF31H45A,LF31H45-F38400,119,38400,1
LF31H45B,LF31H45-F38400,118,38400,1
LF31H45C,LF31H45-F38400,117,38400,1
LF31H46A,LF31H46-F38400,265,38400,0
LF31H46B,LF31H46-F38400,264,38400,0
LF31H46C,LF31H46-F38400,266,38400,0
LD31H47A,LD31H47-F38098,198,38098,0
LD31H47B,LD31H47-F37900,199,37900,0
LD31H47C,LD31H47-F38098,200,38098,0
LD31H48A,LD31H48-F37900,444,37900,0
LD31H48B,LD31H48-F37900,445,37900,0
LD31H48C,LD31H48-F37900,446,37900,0
LF31H48A,LF31H48-F38400,49,38400,0
LF31H48B,LF31H48-F38400,50,38400,0
LF31H48C,LF31H48-F38400,48,38400,0
LD31H49A,LD31H49-F37900,498,37900,0
LD31H49B,LD31H49-F37900,499,37900,0
LD31H49C,LD31H49-F37900,500,37900,0
LF31H49A,LF31H49-F38400,109,38400,0
LF31H49B,LF31H49-F38400,108,38400,0
LF31H49C,LF31H49-F38400,110,38400,0
LF31H50A,LF31H50-F38400,19,38400,0
LF31H50B,LF31H50-F38400,18,38400,0
LF31H50C,LF31H50-F38400,20,38400,0
LF31H51A,LF31H51-F38400,360,38400,0
LF31H51B,LF31H51-F38400,361,38400,0
LF31H51C,LF31H51-F38400,362,38400,0
LD31H52A,LD31H52-F37900,87,37900,0
LD31H52B,LD31H52-F37900,88,37900,0
LD31H52C,LD31H52-F37900,89,37900,0
LF31H52A,LF31H52-F38400,255,38400,0
LF31H52B,LF31H52-F38400,256,38400,0
LF31H52C,LF31H52-F38400,257,38400,0
LD31H53A,LD31H53-F37900,42,37900,0
LD31H53B,LD31H53-F37900,44,37900,0
LD31H53C,LD31H53-F37900,43,37900,0
LD31H53D,LD31H53-F38098,312,38098,0
LD31H53E,LD31H53-F38098,313,38098,0
LD31H53F,LD31H53-F38098,314,38098,0
LF31H53A,LF31H53-F38400,339,38400,0
LF31H53B,LF31H53-F38400,340,38400,0
LF31H53C,LF31H53-F38400,341,38400,0
LF31H54A,LF31H54-F38400,431,38400,0
LF31H54B,LF31H54-F38400,430,38400,0
LF31H54C,LF31H54-F38400,429,38400,0
LD31H56A,LD31H56-F37900,230,37900,0
LD31H56B,LD31H56-F37900,228,37900,0
LD31H56C,LD31H56-F37900,229,37900,0
LF31H56A,LF31H56-F38400,287,38400,0
LF31H56B,LF31H56-F38400,285,38400,0
LF31H56C,LF31H56-F38400,286,38400,0
LD31H57A,LD31H57-F37900,351,37900,0
LD31H57B,LD31H57-F37900,352,37900,0
LD31H57C,LD31H57-F37900,353,37900,0
LD31H57D,LD31H57-F38098,276,38098,0
LD31H57E,LD31H57-F38098,277,38098,0
LF31H57A,LF31H57-F38400,29,38400,0
LF31H57B,LF31H57-F38400,28,38400,0
LF31H57C,LF31H57-F38400,27,38400,0
LD31H58A,LD31H58-F37900,183,37900,0
LD31H58B,LD31H58-F37900,184,37900,0
LD31H58C,LD31H58-F37900,185,37900,0
LF31H58A,LF31H58-F38400,237,38400,0
LF31H58B,LF31H58-F38400,239,38400,0
LF31H58C,LF31H58-F38400,238,38400,0
LD31H60A,LD31H60-F37900,300,37900,0
LD31H60B,LD31H60-F37900,301,37900,0
LD31H60C,LD31H60-F37900,302,37900,0
LF31H60A,LF31H60-F38400,137,38400,0
LF31H60B,LF31H60-F38400,135,38400,0
LF31H60C,LF31H60-F38400,136,38400,0
LD31H61A,LD31H61-F37900,438,37900,0
LD31H61B,LD31H61-F37900,440,37900,0
LD31H61C,LD31H61-F37900,439,37900,0
LD31H61D,LD31H61-F38098,318,38098,0
LD31H61E,LD31H61-F38098,320,38098,0
LD31H61F,LD31H61-F38098,319,38098,0
LF31H61A,LF31H61-F38400,309,38400,0
LF31H61B,LF31H61-F38400,311,38400,0
LF31H61C,LF31H61-F38400,310,38400,0
LF31H62A,LF31H62-F38400,222,38400,0
LF31H62B,LF31H62-F38400,224,38400,0
LF31H62C,LF31H62-F38400,223,38400,0
LD31H63A,LD31H63-F37900,186,37900,0
LD31H63B,LD31H63-F37900,187,37900,0
LD31H63C,LD31H63-F37900,188,37900,0
LF31H63A,LF31H63-F38400,336,38400,0
LF31H63B,LF31H63-F38400,338,38400,0
LF31H63C,LF31H63-F38400,337,38400,0
LD31H64A,LD31H64-F37900,336,37900,0
LD31H64B,LD31H64-F37900,337,37900,0
LD31H64C,LD31H64-F37900,338,37900,0
LF31H64A,LF31H64-F38400,262,38400,0
LF31H64B,LF31H64-F38400,263,38400,0
LF31H64C,LF31H64-F38400,261,38400,0
LF31H65A,LF31H65-F38400,177,38400,0
LF31H65B,LF31H65-F38400,178,38400,0
LF31H65C,LF31H65-F38400,179,38400,0
LF31H66A,LF31H66-F38400,60,38400,0
LF31H66B,LF31H66-F38400,62,38400,0
LF31H66C,LF31H66-F38400,61,38400,0
LF31H67A,LF31H67-F38400,457,38400,0
LF31H67B,LF31H67-F38400,456,38400,0
LF31H67C,LF31H67-F38400,458,38400,0
LF31H68A,LF31H68-F38400,282,38400,0
LF31H68B,LF31H68-F38400,283,38400,0
LF31H68C,LF31H68-F38400,284,38400,0
LD31H69A,LD31H69-F37900,189,37900,0
LD31H69B,LD31H69-F37900,190,37900,0
LD31H69C,LD31H69-F37900,191,37900,0
LF31H69A,LF31H69-F38400,351,38400,0
LF31H69B,LF31H69-F38400,353,38400,0
LF31H69C,LF31H69-F38400,352,38400,0
LF31H70A,LF31H70-F38400,8,38400,0
LF31H70B,LF31H70-F38400,7,38400,0
LF31H70C,LF31H70-F38400,6,38400,0
LF31H71A,LF31H71-F38400,281,38400,0
LF31H71B,LF31H71-F38400,279,38400,0
LF31H71C,LF31H71-F38400,280,38400,0
LF31H72A,LF31H72-F38400,73,38400,0
LF31H72B,LF31H72-F38400,72,38400,0
LF31H72C,LF31H72-F38400,74,38400,0
LF31H74A,LF31H74-F38400,124,38400,0
LF31H74B,LF31H74-F38400,123,38400,0
LF31H74C,LF31H74-F38400,125,38400,0
LF31H76A,LF31H76-F38400,80,38400,0
LF31H76B,LF31H76-F38400,78,38400,0
LF31H76C,LF31H76-F38400,79,38400,0
LF31H77A,LF31H77-F38400,317,38400,0
LF31H77B,LF31H77-F38400,316,38400,0
LF31H77C,LF31H77-F38400,315,38400,0
LF31H78A,LF31H78-F38400,39,38400,0
LF31H78B,LF31H78-F38400,40,38400,0
LF31H78C,LF31H78-F38400,41,38400,0
LF31H79A,LF31H79-F38400,412,38400,0
LF31H79B,LF31H79-F38400,411,38400,0
LF31H79C,LF31H79-F38400,413,38400,0
LF31H80A,LF31H80-F38400,186,38400,0
LF31H80B,LF31H80-F38400,187,38400,0
LF31H80C,LF31H80-F38400,188,38400,0
LF31H81A,LF31H81-F38400,314,38400,0
LF31H81B,LF31H81-F38400,312,38400,0
LF31H81C,LF31H81-F38400,313,38400,0
LD31H82A,LDF31H82-F37900,474,37900,0
LD31H82B,LDF31H82-F37900,476,37900,0
LD31H82C,LDF31H82-F37900,475,37900,0
LD31H82D,LDF31H82-F38098,60,38098,0
LD31H82E,LDF31H82-F38098,62,38098,0
LD31H82F,LDF31H82-F38098,61,38098,0
LF31H82A,LF31H82-F38400,111,38400,0
LF31H82B,LF31H82-F38400,113,38400,0
LF31H82C,LF31H82-F38400,112,38400,0
LF31H83A,LF31H83-F38400,13,38400,0
LF31H83B,LF31H83-F38400,12,38400,0
LF31H83C,LF31H83-F38400,14,38400,0
LD31H84A,LD31H84-F38098,305,38098,0
LD31H84B,LD31H84-F38098,303,38098,0
LF31H84A,LF31H84-F38400,87,38400,0
LF31H84B,LF31H84-F38400,88,38400,0
LF31H85A,LF31H85-F38400,497,38400,0
LF31H85B,LF31H85-F38400,496,38400,0
LF31H85C,LF31H85-F38400,495,38400,0
LD31H86A,LD31H86-F37900,423,37900,0
LD31H86B,LD31H86-F37900,425,37900,0
LD31H86C,LD31H86-F37900,424,37900,0
LF31H87A,LF31H87-F38400,309,38400,0
LF31H87B,LF31H87-F38400,310,38400,0
LF31H87C,LF31H87-F38400,311,38400,0
LF31H88A,LF31H88-F38400,86,38400,0
LF31H88B,LF31H88-F38400,84,38400,0
LF31H88C,LF31H88-F38400,85,38400,0
LF31H89A,LF31H89-F38400,391,38400,0
LF31H89B,LF31H89-F38400,392,38400,0
LF31H89C,LF31H89-F38400,390,38400,0
LD31H90A,LD31H90-F37900,165,37900,0
LD31H90B,LD31H90-F37900,166,37900,0
LD31H90C,LD31H90-F37900,167,37900,0
LF31H90A,LF31H90-F38400,305,38400,0
LF31H90B,LF31H90-F38400,304,38400,0
LF31H90C,LF31H90-F38400,303,38400,0
LD31H91A,LD31H91-F37900,486,37900,0
LD31H91B,LD31H91-F37900,487,37900,0
LD31H91C,LD31H91-F37900,488,37900,0
LD31H92A,LD31H92-F37900,93,37900,0
LD31H92B,LD31H92-F37900,94,37900,0
LD31H92C,LD31H92-F37900,95,37900,0
LF31H92A,LF31H92-F38400,215,38400,0
LF31H92B,LF31H92-F38400,213,38400,0
LF31H92C,LF31H92-F38400,214,38400,0
LD31H93A,LD31H93-F37900,57,37900,0
LD31H93B,LD31H93-F37900,59,37900,0
LD31H93C,LD31H93-F37900,58,37900,0
LF31H93A,LF31H93-F38400,360,38400,0
LF31H93B,LF31H93-F38400,361,38400,0
LF31H93C,LF31H93-F38400,362,38400,0
LD31H94A,LD31H94-F37900,399,37900,0
LD31H94B,LD31H94-F37900,401,37900,0
LD31H94C,LD31H94-F37900,400,37900,0
LD31H95A,LDF31H95-F37900,198,37900,0
LD31H95B,LDF31H95-F37900,200,37900,0
LD31H95C,LDF31H95-F37900,199,37900,0
LF31H95A,LDF31H95-F38400,427,38400,0
LF31H95B,LDF31H95-F38400,426,38400,0
LF31H95C,LDF31H95-F38400,428,38400,0
LF31H97A,LF31H97-F38400,298,38400,0
LF31H97B,LF31H97-F38400,297,38400,0
LF31H97C,LF31H97-F38400,299,38400,0
LD31H99A,LD31H99-F37900,306,37900,0
LD31H99B,LD31H99-F37900,308,37900,0
LD31H99C,LD31H99-F37900,307,37900,0
LD31I01A,LDF31I01-F37900,60,37900,0
LD31I01B,LDF31I01-F37900,62,37900,0
LD31I01C,LDF31I01-F37900,61,37900,0
LD31I01D,LDF31I01-F38098,223,38098,0
LF31I01A,LF31I01-F38400,52,38400,0
LF31I01B,LF31I01-F38400,53,38400,0
LF31I01C,LF31I01-F38400,51,38400,0
LD31I02A,LD31I02-F37900,237,37900,0
LD31I02B,LD31I02-F37900,238,37900,0
LD31I03A,LD31I03-F37900,306,37900,0
LD31I03B,LD31I03-F37900,307,37900,0
LD31I03C,LD31I03-F37900,308,37900,0
LF31I03A,LF31I03-F38400,111,38400,0
LF31I03B,LF31I03-F38400,112,38400,0
LF31I03C,LF31I03-F38400,113,38400,0
LF31I04A,LF31I04-F38400,441,38400,0
LF31I04B,LF31I04-F38400,443,38400,0
LF31I04C,LF31I04-F38400,442,38400,0
LD31I05A,LD31I05-F37900,186,37900,0
LD31I05B,LD31I05-F37900,187,37900,0
LD31I05C,LD31I05-F37900,188,37900,0
LF31I05A,LF31I05-F38400,89,38400,0
LF31I05B,LF31I05-F38400,88,38400,0
LF31I05C,LF31I05-F38400,87,38400,0
LF31I06A,LF31I06-F38400,478,38400,0
LF31I06B,LF31I06-F38355,479,38355,0
LF31I06C,LF31I06-F38355,477,38355,0
LF31I07A,LF31I07-F38400,2,38400,0
LF31I07B,LF31I07-F38400,0,38400,0
LF31I07C,LF31I07-F38400,1,38400,0
LF31I09A,LF31I09-F38400,10,38400,0
LF31I09B,LF31I09-F38400,11,38400,0
LF31I09C,LF31I09-F38400,9,38400,0
LF31I10A,LF31I10-F38400,360,38400,0
LF31I10B,LF31I10-F38400,362,38400,0
LF31I10C,LF31I10-F38400,361,38400,0
LF31I12A,LF31I12-F38400,421,38400,0
LF31I12B,LF31I12-F38400,420,38400,0
LF31I12C,LF31I12-F38355,422,38355,0
LF31I14A,LF31I14-F38355,136,38355,0
LF31I14B,LF31I14-F38355,137,38355,0
LF31I14C,LF31I14-F38355,135,38355,0
LD31I15A,LD31I15-F37900,126,37900,0
LD31I15B,LD31I15-F37900,127,37900,0
LD31I15C,LD31I15-F37900,128,37900,0
LF31I15A,LF31I15-F38400,275,38400,0
LF31I15B,LF31I15-F38355,274,38355,0
LF31I15C,LF31I15-F38355,273,38355,0
LF31I18A,LF31I18-F38400,288,38400,0
LF31I18B,LF31I18-F38400,289,38400,0
LF31I18C,LF31I18-F38355,290,38355,0
LF31I19A,LF31I19-F38355,383,38355,0
LF31I19B,LF31I19-F38355,381,38355,0
LF31I19C,LF31I19-F38355,382,38355,0
LD31I20A,LD31I20-F37900,234,37900,0
LD31I20B,LD31I20-F37900,235,37900,0
LD31I20C,LD31I20-F37900,236,37900,0
LF31I20A,LF31I20-F38400,237,38400,0
LF31I20B,LF31I20-F38400,238,38400,0
LF31I20C,LF31I20-F38400,239,38400,0
LF31I21A,LF31I21-F38400,231,38400,0
LF31I21B,LF31I21-F38400,232,38400,0
LF31I21C,LF31I21-F38400,233,38400,0
LF31I22A,LF31I22-F38400,348,38400,0
LF31I22B,LF31I22-F38400,350,38400,0
LF31I22C,LF31I22-F38400,349,38400,0
LF31I23A,LF31I23-F38400,234,38400,0
LF31I23B,LF31I23-F38400,235,38400,0
LF31I23C,LF31I23-F38400,236,38400,0
LF31I24A,LF31I24-F38400,16,38400,0
LF31I24B,LF31I24-F38400,17,38400,0
LF31I24C,LF31I24-F38400,15,38400,0
LF31I25A,LF31I25-F38400,81,38400,0
LF31I25B,LF31I25-F38400,83,38400,0
LF31I25C,LF31I25-F38400,82,38400,0
LD31I26A,LD31I26-F37900,303,37900,0
LD31I26B,LD31I26-F37900,304,37900,0
LD31I26C,LD31I26-F37900,305,37900,0
LF31I26A,LF31I26-F38400,33,38400,0
LF31I26B,LF31I26-F38400,35,38400,0
LF31I26C,LF31I26-F38400,34,38400,0
LF31I27A,LF31I27-F38400,102,38400,0
LF31I27B,LF31I27-F38400,104,38400,0
LF31I27C,LF31I27-F38400,103,38400,0
LD31I28A,LDF31I28-F37900,204,37900,0
LD31I28B,LDF31I28-F37900,205,37900,0
LD31I28C,LDF31I28-F37900,206,37900,0
LF31I28A,LDF31I28-F38400,33,38400,0
LF31I28B,LDF31I28-F38400,34,38400,0
LF31I28C,LDF31I28-F38400,35,38400,0
LD31I29A,LD31I29-F37900,93,37900,0
LD31I29B,LD31I29-F37900,94,37900,0
LD31I29C,LD31I29-F37900,95,37900,0
LF31I29A,LF31I29-F38400,209,38400,0
LF31I29B,LF31I29-F38400,208,38400,0
LF31I29C,LF31I29-F38400,207,38400,0
LD31I30A,LDF31I30-F37900,13,37900,0
LD31I30B,LDF31I30-F37900,12,37900,0
LD31I30C,LDF31I30-F37900,14,37900,0
LF31I30A,LDF31I30-F38400,457,38400,0
LF31I30B,LDF31I30-F38400,456,38400,0
LF31I30C,LDF31I30-F38400,458,38400,0
LF31I31A,LF31I31-F38400,317,38400,0
LF31I31B,LF31I31-F38400,316,38400,0
LF31I31C,LF31I31-F38400,315,38400,0
LF31I32A,LF31I32-F38400,384,38400,0
LF31I32B,LF31I32-F38400,386,38400,0
LF31I32C,LF31I32-F38400,385,38400,0
LD31I33A,LD31I33-F37900,246,37900,0
LD31I33B,LD31I33-F37900,247,37900,0
LD31I33C,LD31I33-F37900,248,37900,0
LF31I33A,LF31I33-F38400,0,38400,0
LF31I33B,LF31I33-F38400,1,38400,0
LF31I33C,LF31I33-F38400,2,38400,0
LD31I34A,LD31I34-F37900,345,37900,0
LD31I34B,LD31I34-F37900,346,37900,0
LF31I34A,LF31I34-F38400,24,38400,0
LF31I34B,LF31I34-F38400,25,38400,0
LD31I35A,LD31I35-F37900,348,37900,0
LD31I35B,LD31I35-F37900,349,37900,0
LD31I35C,LD31I35-F37900,350,37900,0
LF31I35A,LF31I35-F38400,120,38400,0
LF31I35B,LF31I35-F38400,121,38400,0
LF31I35C,LF31I35-F38400,122,38400,0
LD31I36A,LD31I36-F37900,189,37900,0
LD31I36B,LD31I36-F37900,191,37900,0
LD31I39A,LD31I39-F37900,99,37900,0
LD31I39B,LD31I39-F37900,100,37900,0
LD31I39C,LD31I39-F37900,101,37900,0
LF31I39A,LF31I39-F38400,417,38400,0
LF31I39B,LF31I39-F38400,419,38400,0
LF31I39C,LF31I39-F38400,418,38400,0
LD31I40A,LD31I40-F37900,351,37900,0
LD31I40B,LD31I40-F37900,352,37900,0
LD31I40C,LD31I40-F37900,353,37900,0
LF31I40A,LF31I40-F38400,156,38400,0
LF31I40B,LF31I40-F38400,157,38400,0
LF31I40C,LF31I40-F38400,158,38400,0
LF31I41A,LF31I41-F38400,465,38400,0
LF31I41B,LF31I41-F38400,466,38400,0
LF31I41C,LF31I41-F38400,467,38400,0
LF31I42A,LF31I42-F38400,435,38400,0
LF31I42B,LF31I42-F38400,436,38400,0
LF31I42C,LF31I42-F38400,437,38400,0
LD31I43A,LD31I43-F37900,414,37900,0
LD31I43B,LD31I43-F37900,415,37900,0
LD31I43C,LD31I43-F37900,416,37900,0
LF31I43A,LF31I43-F38400,387,38400,0
LF31I43B,LF31I43-F38400,388,38400,0
LF31I43C,LF31I43-F38400,389,38400,0
LF31I44A,LF31I44-F38400,452,38400,0
LF31I44B,LF31I44-F38400,451,38400,0
LF31I44C,LF31I44-F38400,450,38400,0
LF31I45A,LF31I45-F38400,92,38400,0
LF31I45B,LF31I45-F38400,90,38400,0
LF31I45C,LF31I45-F38400,91,38400,0
LD31I46A,LD31I46-F37900,102,37900,0
LD31I46B,LD31I46-F37900,103,37900,0
LD31I46C,LD31I46-F37900,104,37900,0
LF31I46A,LF31I46-F38400,224,38400,0
LF31I46B,LF31I46-F38400,223,38400,0
LF31I46C,LF31I46-F38400,222,38400,0
LD31I47A,LD31I47-F37900,357,37900,0
LD31I47B,LD31I47-F37900,358,37900,0
LD31I47C,LD31I47-F37900,359,37900,0
LF31I47A,LF31I47-F38400,11,38400,0
LF31I47B,LF31I47-F38400,9,38400,0
LF31I47C,LF31I47-F38400,10,38400,0
LF31I48A,LF31I48-F38400,154,38400,0
LF31I48B,LF31I48-F38400,153,38400,0
LF31I48C,LF31I48-F38400,155,38400,0
LF31I49A,LF31I49-F38400,58,38400,0
LF31I49B,LF31I49-F38400,57,38400,0
LF31I49C,LF31I49-F38400,59,38400,0
LD31I50A,LD31I50-F37900,63,37900,0
LD31I50B,LD31I50-F37900,64,37900,0
LD31I50C,LD31I50-F37900,65,37900,0
LF31I50A,LF31I50-F38400,369,38400,0
LF31I50B,LF31I50-F38400,370,38400,0
LF31I50C,LF31I50-F38400,371,38400,0
LF31I51A,LF31I51-F38400,464,38400,0
LF31I51B,LF31I51-F38400,462,38400,0
LF31I51C,LF31I51-F38400,463,38400,0
LD31I52A,LD31I52-F37900,114,37900,0
LD31I52B,LD31I52-F37900,115,37900,0
LD31I52C,LD31I52-F37900,116,37900,0
LF31I52A,LF31I52-F38400,89,38400,0
LF31I52B,LF31I52-F38400,87,38400,0
LF31I52C,LF31I52-F38400,88,38400,0
LF31I53A,LF31I53-F38400,472,38400,0
LF31I53B,LF31I53-F38400,471,38400,0
LF31I53C,LF31I53-F38400,473,38400,0
LD31I54A,LDF31I54-F37900,198,37900,0
LD31I54B,LDF31I54-F37900,199,37900,0
LD31I54C,LDF31I54-F37900,200,37900,0
LF31I54A,LDF31I54-F38400,166,38400,0
LF31I54B,LDF31I54-F38400,165,38400,0
LF31I54C,LDF31I54-F38400,167,38400,0
